year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2002,West,10422,10.20447,10.01091,10.39803,2.00000,6.66700,15.83300,0.0,36.58250,,,
2002,East,2930,7.82898,7.53150,8.12646,1.58300,5.50000,10.66700,0.0,24.29300,,,
2003,West,9798,10.44721,10.24469,10.64972,2.25000,6.75000,16.16700,0.0,37.04250,,,
2003,East,2807,8.21895,7.91006,8.52783,1.83300,5.75000,11.50000,0.0,26.00050,,,
2004,West,9456,10.53061,10.32507,10.73614,2.41700,6.83300,16.00000,0.0,36.37450,,,
2004,East,2755,8.51675,8.19741,8.83610,1.91700,6.00000,12.41700,0.0,28.16700,,,
2005,West,8958,10.42613,10.21749,10.63476,2.50000,6.75000,15.66700,0.0,35.41750,,,
2005,East,2594,9.08395,8.74477,9.42314,2.16700,6.58300,13.41700,0.0,30.29200,,,
2006,West,9465,10.60046,10.39528,10.80564,2.58300,6.91700,16.16700,0.0,36.54300,,,
2006,East,2727,8.99209,8.65900,9.32518,1.83300,6.33300,14.00000,0.0,32.25050,,,
2007,West,8943,10.70640,10.49412,10.91869,2.50000,7.16700,16.66700,0.0,37.91750,,,
2007,East,2656,8.83341,8.49474,9.17208,1.50000,6.00000,14.25000,0.0,33.37500,,,
2008,West,8486,10.66843,10.44714,10.88973,2.16700,7.25000,16.75000,0.0,38.62450,,,
2008,East,2562,9.10087,8.74805,9.45370,1.66700,6.16700,14.83300,0.0,34.58200,,,
2009,West,7852,10.79842,10.56511,11.03172,2.08300,7.33300,17.08300,0.0,39.58300,,,
2009,East,2436,9.22956,8.86136,9.59776,1.83300,6.08300,14.91700,0.0,34.54300,,,
2010,West,10914,10.96919,10.77195,11.16642,2.33300,7.66700,17.41700,0.0,40.04300,,,
2010,East,3051,9.60391,9.26883,9.93900,1.73793,6.41700,15.68604,0.0,36.60821,,,
2011,West,13280,10.86302,10.68377,11.04227,2.33300,7.66700,17.02372,0.0,39.05981,,,
2011,East,3578,9.96845,9.65728,10.27963,2.16700,6.91700,16.14925,0.0,37.12263,,,
2012,West,13105,10.81271,10.63291,10.99251,2.08300,7.25000,17.00000,0.0,39.37550,,,
2012,East,3508,10.40148,10.07878,10.72418,2.41700,7.40009,16.66556,0.0,38.03841,,,
2013,West,15379,10.73663,10.56872,10.90454,2.08300,6.75000,16.58300,0.0,38.33300,,,
2013,East,3551,10.39106,10.06226,10.71986,2.00000,7.25000,16.58300,0.0,38.45750,,,
2014,West,13513,10.84828,10.66504,11.03153,2.08300,6.75000,16.83300,0.0,38.95800,,,
2014,East,3180,10.54795,10.19311,10.90279,2.08300,7.01901,16.75000,0.0,38.75050,,,
2015,West,13382,10.65274,10.46935,10.83612,2.00000,6.50000,16.50000,0.0,38.25000,,,
2015,East,3083,10.66269,10.29819,11.02720,2.33300,7.16700,16.66700,0.0,38.16800,,,
2016,West,12425,10.59954,10.40874,10.79034,2.00000,6.33300,16.58300,0.0,38.45750,,,
2016,East,2967,10.73436,10.35640,11.11232,2.08300,6.91700,17.58300,0.0,40.83300,,,
2017,West,14141,10.63293,10.45267,10.81320,2.00000,6.41700,16.75000,0.0,38.87500,,,
2017,East,3393,10.59662,10.24566,10.94757,2.16700,6.58300,16.83300,0.0,38.83200,,,
2018,West,13749,10.64815,10.46462,10.83167,2.00000,6.33300,17.00000,0.0,39.50000,,,
2018,East,3371,10.72711,10.37126,11.08295,2.02508,6.66700,17.50000,0.0,40.71238,,,
2019,Does not apply,53,6.09444,4.23743,7.95145,2.02034,3.55082,8.05439,0.0,17.10547,,,
2019,West,14362,10.73977,10.55863,10.92091,2.00000,6.41700,17.08300,0.0,39.70750,,,
2019,East,3566,10.97287,10.62083,11.32492,2.16700,7.08300,17.75817,0.0,41.14492,,,
2020,West,14888,10.84457,10.66728,11.02186,2.08300,6.58300,17.08300,0.0,39.58300,,,
2020,East,3439,10.95583,10.59689,11.31477,2.16700,7.25000,17.83300,0.0,41.33200,,,
2021,West,9757,10.87467,10.65806,11.09128,2.25000,6.66700,16.91700,0.0,38.91750,,,
2021,East,2334,10.62042,10.20014,11.04071,2.41700,6.66700,16.49038,0.0,37.60045,,,
2022,West,15352,10.92850,10.75454,11.10246,2.25000,6.75000,16.75000,0.0,38.50000,,,
2022,East,3838,10.41972,10.09634,10.74310,2.41700,6.65937,15.97350,0.0,36.30825,,,
