"plh0166","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","40","0.00818657055594479","0.00556747338940746","0.0108056677224821"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","73","0.0113987054669308","0.0087671550497028","0.0140302558841587"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","35","0.00585598668626343","0.00396452289161825","0.0077474504809086"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","50","0.0114723333031633","0.00837701079134988","0.0145676558149767"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","79","0.0117309998806168","0.00906181630947168","0.014400183451762"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","70","0.0138004489892576","0.0104095518008334","0.0171913461776819"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","138","0.0202030176200711","0.0167152341773353","0.0236908010628069"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","110","0.0237536523786633","0.0193274575827288","0.0281798471745977"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","203","0.0340403307688849","0.0295451234688997","0.0385355380688702"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","53","0.0406410517705118","0.0297296435205251","0.0515524600204986"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","440","0.0948490167815785","0.0863324894538803","0.103365544109277"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","725","0.117696319859095","0.109707845810809","0.12568479390738"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","152","0.12307089188383","0.104917085995308","0.141224697772352"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","341","0.0749103812004462","0.0672588470460289","0.0825619153548635"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","557","0.0897189277944088","0.0826345268028522","0.0968033287859654"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","114","0.0902616983668519","0.0744267095576704","0.106096687176033"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","658","0.15387474049916","0.143386887033766","0.164362593964553"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","914","0.144113890595521","0.135407578084117","0.152820203106926"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","171","0.132494117265568","0.113759609676543","0.151228624854594"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","1111","0.250643095751099","0.238046365092462","0.263239826409737"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","1476","0.238887318413631","0.22831684670111","0.249457790126151"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","292","0.234465819070415","0.211054287097389","0.257877351043442"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","830","0.1914615930362","0.180025523821058","0.202897662251341"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","857","0.136910986428182","0.128389403287548","0.145432569568816"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","110","0.0875891123242118","0.0719674206286115","0.103210804019812"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","16-34 Jahre alt","882","0.174762185924297","0.163723969421435","0.185800402427159"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","35-65 Jahre alt","1194","0.189443516486395","0.179729365333349","0.199157667639442"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","66 und älter","274","0.2197941678078","0.196910773248263","0.242677562367338"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","50","0.00965129781192265","0.00711748242217549","0.0121851132016698"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","32","0.00776592961198546","0.00508972582442632","0.0104421333995446"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","73","0.0112406290358965","0.00850832730819774","0.0139729307635952"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","63","0.0148715456585823","0.011181430882927","0.0185616604342376"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","146","0.0274709926682652","0.0232347922269613","0.0317071931095691"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","31","0.027284318305606","0.0176395382904629","0.0369290983207492"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","113","0.024192420326149","0.0195082018613162","0.0288766387909818"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","205","0.0324375658291777","0.0278460966834393","0.037029034974916"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","41","0.0359723877882508","0.0249475506188439","0.0469972249576577"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","370","0.0918804716068354","0.0830740696640829","0.100686873549588"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","626","0.116718870137713","0.108397246762119","0.125040493513307"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","131","0.11849486526071","0.0993608990419099","0.137628831479511"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","329","0.0803384343536325","0.0720515536136688","0.0886253150935962"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","525","0.0962201546898104","0.088577356462488","0.103862952917133"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","109","0.0999869088241613","0.082227079073624","0.117746738574699"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","644","0.165145951515408","0.153825737619121","0.176466165411695"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","937","0.156946247225002","0.147518864391771","0.166373630058234"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","138","0.126554294142424","0.106870935125752","0.146237653159096"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","1145","0.286119637259599","0.272341137306256","0.299898137212943"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","1529","0.270598541663363","0.259084333353391","0.282112749973336"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","263","0.240309780399397","0.215014074408848","0.265605486389946"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","810","0.192173185662866","0.180161030995942","0.20418534032979"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","797","0.135116572392154","0.126256829064204","0.143976315720104"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","126","0.120607276228648","0.101326655899336","0.13988789655796"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","16-34 Jahre alt","593","0.128638777645065","0.118431722640063","0.138845832650067"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","35-65 Jahre alt","805","0.138300510647688","0.129353502097685","0.147247519197691"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","66 und älter","206","0.185242467263496","0.162242496470623","0.20824243805637"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","16-34 Jahre alt","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","35-65 Jahre alt","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","66 und älter","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","16-34 Jahre alt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","35-65 Jahre alt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","66 und älter","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","16-34 Jahre alt","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","35-65 Jahre alt","38","0.00850415612046635","0.00606157367560277","0.0109467385653299"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","66 und älter","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","16-34 Jahre alt","47","0.0107584058790362","0.00758354817938718","0.0139332635786852"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","35-65 Jahre alt","94","0.0163035207308901","0.0129348432860546","0.0196721981757256"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","66 und älter","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","16-34 Jahre alt","92","0.0199283496448275","0.0156274065303078","0.0242292927593471"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","35-65 Jahre alt","162","0.0300741748663734","0.0255310539903528","0.0346172957423941"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","66 und älter","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","16-34 Jahre alt","317","0.080264995167369","0.0719033146938222","0.0886266756409158"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","35-65 Jahre alt","617","0.114292874127294","0.105829514087055","0.122756234167533"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","66 und älter","108","0.102638032002778","0.0841399879486674","0.121136076056889"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","16-34 Jahre alt","282","0.0686647448049229","0.0608822463229082","0.0764472432869375"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","35-65 Jahre alt","513","0.0926624863774463","0.084949464231089","0.100375508523804"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","66 und älter","105","0.102518498651478","0.0840299979855182","0.121006999317438"
