"plh0166","year","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","136","0.0114087776213933","0.00951305669620853","0.0133044985465781"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","69","0.00636225240490142","0.00494297934417471","0.00778152546562813"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","155","0.0131483022095593","0.0111149750741104","0.0151816293450082"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","232","0.0177624649589837","0.0154046682806071","0.0201202616373602"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","366","0.0317934068500039","0.0286615707701713","0.0349252429298364"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","1317","0.1110789757866","0.105469865313101","0.116688086260098"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","1012","0.0849146885026194","0.0799388225297655","0.0898905544754733"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","1743","0.145307569368233","0.139016919414472","0.151598219321994"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","2879","0.242002059097403","0.234356838610328","0.249647279584479"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","1797","0.146318154596923","0.140009400471203","0.152626908722643"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","2350","0.18990334860338","0.182902008074113","0.196904689132647"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","82","0.00817331081162714","0.0064868441296293","0.00985977749362497"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","56","0.00629208647022989","0.00481097556870448","0.00777319737175531"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","128","0.0119067160623351","0.00987503358272874","0.0139383985419414"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","240","0.0232171232252182","0.0203963765481442","0.0260378699022922"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","359","0.0302924440256742","0.027082123392933","0.0335027646584155"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","1127","0.108706449976367","0.102876042583969","0.114536857368764"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","963","0.0915563235235791","0.0861543302535409","0.0969583167936174"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","1719","0.15438156191896","0.147613788656417","0.161149335181503"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","2937","0.270502869607477","0.262182193912048","0.278823545302906"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","1733","0.15169399614577","0.14497473795098","0.15841325434056"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","1605","0.143277118232762","0.136714615983496","0.149839620482029"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","49","0.00511413437225472","0.00375101603140761","0.00647725271310183"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","45","0.00498282026870533","0.00363722712903283","0.00632841340837784"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","71","0.00746718553705809","0.005822011786027","0.00911235928808918"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","156","0.0135525600462203","0.0113429862617541","0.0157621338306866"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","281","0.0255782780501514","0.0225613149816839","0.0285952411186188"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","1042","0.100789668964856","0.0950366008393056","0.106542737090407"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","900","0.0863395338208221","0.0809722058963529","0.0917068617452914"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","1678","0.162117474876696","0.155074318269463","0.169160631483929"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","2965","0.287268022404444","0.278620979218335","0.295915065590554"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","1879","0.172445920386928","0.165226779495715","0.179665061278141"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","1453","0.134344401271863","0.127827468803317","0.140861333740409"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","56","0.00589405514719929","0.00442170841440305","0.00736640187999553"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","44","0.00507574953559642","0.00370886520779345","0.0064426338633994"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","112","0.0120428443078423","0.00994477294764481","0.0141409156680398"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","190","0.019430439989573","0.0167754237296348","0.0220854562495113"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","293","0.0291163608039831","0.0258823698442072","0.0323503517637589"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","1060","0.111341264708589","0.10529089035943","0.117391639057749"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","951","0.0978685129328964","0.0921531596660161","0.103583866199777"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","1858","0.18063015094368","0.173230320376515","0.188029981510845"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","2995","0.283653085073763","0.274982625510333","0.292323544637193"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","1685","0.148390561500926","0.141552861600085","0.155228261401767"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","1139","0.106556975055951","0.100622107426287","0.112491842685614"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","","","",""
