year,bula_h,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Saxony-Anhalt,Seldom,0.48204,441,865,0.44872,0.51535
2007,Saxony-Anhalt,Never,0.34761,256,865,0.31585,0.37936
2007,Thuringa,At least once per week,0.06814,61,909,0.05175,0.08453
2007,Thuringa,At least once per month,0.16349,129,909,0.13943,0.18754
2007,Thuringa,Seldom,0.41675,422,909,0.38469,0.44882
2007,Thuringa,Never,0.35162,297,909,0.32056,0.38267
2008,Schleswig-Holstein,At least once per month,0.12309,62,526,0.09498,0.15119
2008,Schleswig-Holstein,Seldom,0.44860,225,526,0.40605,0.49114
2008,Schleswig-Holstein,Never,0.39193,239,526,0.35017,0.43369
2008,Hamburg,At least once per month,0.24248,66,263,0.19058,0.29437
2008,Hamburg,Seldom,0.40150,120,263,0.34215,0.46086
2008,Hamburg,Never,0.29738,77,263,0.24203,0.35273
2008,Lower Saxony,At least once per week,0.03007,45,1735,0.02203,0.03810
2008,Lower Saxony,At least once per month,0.15137,275,1735,0.13450,0.16824
2008,Lower Saxony,Seldom,0.42800,776,1735,0.40471,0.45129
2008,Lower Saxony,Never,0.39056,639,1735,0.36760,0.41353
2008,Bremen,At least once per month,0.20346,34,134,0.13504,0.27188
2008,Bremen,Seldom,0.41702,54,134,0.33322,0.50082
2008,Bremen,Never,0.37696,46,134,0.29459,0.45932
2008,North Rhine-Westphalia,At least once per week,0.02752,112,3915,0.02239,0.03264
2008,North Rhine-Westphalia,At least once per month,0.15722,598,3915,0.14582,0.16863
2008,North Rhine-Westphalia,Seldom,0.41086,1678,3915,0.39545,0.42628
2008,North Rhine-Westphalia,Never,0.40439,1527,3915,0.38902,0.41977
2008,Hesse,At least once per week,0.03719,47,1311,0.02694,0.04743
2008,Hesse,At least once per month,0.16339,207,1311,0.14337,0.18341
2008,Hesse,Seldom,0.40822,568,1311,0.38161,0.43484
2008,Hesse,Never,0.39120,489,1311,0.36478,0.41763
2008,"Rhineland-Palatinate, Saarland",At least once per week,0.02468,34,1095,0.01549,0.03387
2008,"Rhineland-Palatinate, Saarland",At least once per month,0.12140,134,1095,0.10205,0.14075
2008,"Rhineland-Palatinate, Saarland",Seldom,0.35324,394,1095,0.32491,0.38156
2008,"Rhineland-Palatinate, Saarland",Never,0.50068,533,1095,0.47105,0.53031
2008,Baden-Wuerttemberg,At least once per week,0.04757,123,2345,0.03895,0.05619
2008,Baden-Wuerttemberg,At least once per month,0.16556,384,2345,0.15052,0.18061
2008,Baden-Wuerttemberg,Seldom,0.43554,1003,2345,0.41547,0.45562
2008,Baden-Wuerttemberg,Never,0.35132,835,2345,0.33200,0.37065
2008,Bavaria,At least once per week,0.04171,103,2743,0.03423,0.04920
2008,Bavaria,At least once per month,0.15797,491,2743,0.14432,0.17162
2008,Bavaria,Seldom,0.39785,1132,2743,0.37953,0.41617
2008,Bavaria,Never,0.40246,1017,2743,0.38411,0.42082
2008,Berlin,At least once per week,0.05664,36,719,0.03974,0.07355
2008,Berlin,At least once per month,0.22921,181,719,0.19847,0.25996
2008,Berlin,Seldom,0.45144,327,719,0.41504,0.48784
2008,Berlin,Never,0.26270,175,719,0.23051,0.29489
2008,Brandenburg,At least once per month,0.17690,132,807,0.15055,0.20324
2008,Brandenburg,Seldom,0.39126,357,807,0.35756,0.42495
2008,Brandenburg,Never,0.41465,318,807,0.38064,0.44866
2008,Mecklenburg-Western Pomerania,At least once per month,0.14766,78,478,0.11582,0.17950
2008,Mecklenburg-Western Pomerania,Seldom,0.41364,223,478,0.36945,0.45784
2008,Mecklenburg-Western Pomerania,Never,0.42918,177,478,0.38476,0.47360
2008,Saxony,At least once per week,0.04333,43,1432,0.03278,0.05388
2008,Saxony,At least once per month,0.14643,197,1432,0.12811,0.16475
2008,Saxony,Seldom,0.41258,650,1432,0.38707,0.43809
2008,Saxony,Never,0.39765,542,1432,0.37230,0.42301
2008,Saxony-Anhalt,At least once per month,0.14618,109,797,0.12164,0.17072
2008,Saxony-Anhalt,Seldom,0.38719,370,797,0.35336,0.42103
2008,Saxony-Anhalt,Never,0.44465,318,797,0.41013,0.47917
2008,Thuringa,At least once per month,0.17232,129,853,0.14696,0.19768
2008,Thuringa,Seldom,0.40841,388,853,0.37541,0.44142
2008,Thuringa,Never,0.39663,336,853,0.36378,0.42948
2009,Schleswig-Holstein,At least once per month,0.14118,75,483,0.11009,0.17227
2009,Schleswig-Holstein,Seldom,0.50747,239,483,0.46284,0.55210
2009,Schleswig-Holstein,Never,0.29552,169,483,0.25478,0.33625
2009,Hamburg,At least once per month,0.25624,66,252,0.20224,0.31025
2009,Hamburg,Seldom,0.48373,136,252,0.42191,0.54556
2009,Hamburg,Never,0.20080,50,252,0.15124,0.25036
2009,Lower Saxony,At least once per week,0.04196,77,1628,0.03222,0.05170
2009,Lower Saxony,At least once per month,0.17203,294,1628,0.15369,0.19037
2009,Lower Saxony,Seldom,0.46916,770,1628,0.44491,0.49341
2009,Lower Saxony,Never,0.31685,487,1628,0.29424,0.33946
2009,Bremen,At least once per month,0.25230,33,88,0.16103,0.34357
2009,Bremen,Seldom,0.49937,55,88,0.39430,0.60443
2009,North Rhine-Westphalia,At least once per week,0.05195,178,3615,0.04471,0.05918
2009,North Rhine-Westphalia,At least once per month,0.17783,629,3615,0.16537,0.19030
2009,North Rhine-Westphalia,Seldom,0.44269,1651,3615,0.42649,0.45888
2009,North Rhine-Westphalia,Never,0.32753,1157,3615,0.31223,0.34283
2009,Hesse,At least once per week,0.07038,82,1212,0.05597,0.08478
2009,Hesse,At least once per month,0.19815,226,1212,0.17570,0.22060
2009,Hesse,Seldom,0.43291,556,1212,0.40500,0.46082
2009,Hesse,Never,0.29856,348,1212,0.27279,0.32434
2009,"Rhineland-Palatinate, Saarland",At least once per week,0.04784,51,1018,0.03472,0.06095
2009,"Rhineland-Palatinate, Saarland",At least once per month,0.14774,156,1018,0.12593,0.16955
2009,"Rhineland-Palatinate, Saarland",Seldom,0.43857,437,1018,0.40807,0.46906
2009,"Rhineland-Palatinate, Saarland",Never,0.36586,374,1018,0.33625,0.39546
2009,Baden-Wuerttemberg,At least once per week,0.06664,161,2094,0.05596,0.07733
2009,Baden-Wuerttemberg,At least once per month,0.21057,408,2094,0.19310,0.22803
2009,Baden-Wuerttemberg,Seldom,0.42953,928,2094,0.40832,0.45073
2009,Baden-Wuerttemberg,Never,0.29326,597,2094,0.27376,0.31277
2009,Bavaria,At least once per week,0.05889,165,2588,0.04981,0.06796
2009,Bavaria,At least once per month,0.17314,478,2588,0.15856,0.18772
2009,Bavaria,Seldom,0.45862,1214,2588,0.43942,0.47782
2009,Bavaria,Never,0.30935,731,2588,0.29154,0.32716
2009,Berlin,At least once per week,0.09266,49,680,0.07085,0.11447
2009,Berlin,At least once per month,0.21696,167,680,0.18595,0.24796
2009,Berlin,Seldom,0.47001,331,680,0.43247,0.50755
2009,Berlin,Never,0.22038,133,680,0.18920,0.25155
2009,Brandenburg,At least once per week,0.05189,36,785,0.03636,0.06741
2009,Brandenburg,At least once per month,0.16298,126,785,0.13712,0.18883
2009,Brandenburg,Seldom,0.50747,411,785,0.47247,0.54246
2009,Brandenburg,Never,0.27767,212,785,0.24632,0.30902
2009,Mecklenburg-Western Pomerania,At least once per month,0.13469,83,458,0.10339,0.16599
2009,Mecklenburg-Western Pomerania,Seldom,0.57112,245,458,0.52575,0.61650
2009,Mecklenburg-Western Pomerania,Never,0.27642,130,458,0.23542,0.31743
2009,Saxony,At least once per week,0.05320,57,1364,0.04129,0.06512
2009,Saxony,At least once per month,0.15840,203,1364,0.13902,0.17778
2009,Saxony,Seldom,0.47932,700,1364,0.45280,0.50584
2009,Saxony,Never,0.30908,404,1364,0.28455,0.33361
2009,Saxony-Anhalt,At least once per week,0.06319,36,767,0.04596,0.08042
2009,Saxony-Anhalt,At least once per month,0.16194,119,767,0.13586,0.18803
2009,Saxony-Anhalt,Seldom,0.45319,396,767,0.41794,0.48845
2009,Saxony-Anhalt,Never,0.32167,216,767,0.28859,0.35475
2009,Thuringa,At least once per week,0.03518,31,820,0.02256,0.04780
2009,Thuringa,At least once per month,0.16824,111,820,0.14262,0.19386
2009,Thuringa,Seldom,0.47696,414,820,0.44275,0.51116
2009,Thuringa,Never,0.31962,264,820,0.28769,0.35156
2011,Schleswig-Holstein,At least once per week,0.05472,39,981,0.04048,0.06896
2011,Schleswig-Holstein,At least once per month,0.20461,189,981,0.17935,0.22986
2011,Schleswig-Holstein,Seldom,0.47682,491,981,0.44555,0.50809
2011,Schleswig-Holstein,Never,0.26385,262,981,0.23625,0.29144
2011,Hamburg,At least once per month,0.23681,111,407,0.19546,0.27817
2011,Hamburg,Seldom,0.39158,199,407,0.34410,0.43906
2011,Hamburg,Never,0.31606,97,407,0.27083,0.36129
2011,Lower Saxony,At least once per week,0.04923,127,2633,0.04097,0.05750
2011,Lower Saxony,At least once per month,0.17438,459,2633,0.15989,0.18888
2011,Lower Saxony,Seldom,0.45322,1280,2633,0.43420,0.47224
2011,Lower Saxony,Never,0.32316,767,2633,0.30530,0.34103
2011,Bremen,At least once per month,0.24871,40,175,0.18448,0.31294
2011,Bremen,Seldom,0.43080,87,175,0.35722,0.50438
2011,Bremen,Never,0.21506,48,175,0.15401,0.27611
2011,North Rhine-Westphalia,At least once per week,0.05583,276,5705,0.04987,0.06179
2011,North Rhine-Westphalia,At least once per month,0.18140,1007,5705,0.17140,0.19140
2011,North Rhine-Westphalia,Seldom,0.43853,2642,5705,0.42566,0.45141
2011,North Rhine-Westphalia,Never,0.32423,1780,5705,0.31208,0.33638
2011,Hesse,At least once per week,0.05174,94,1958,0.04193,0.06155
2011,Hesse,At least once per month,0.20663,372,1958,0.18869,0.22457
2011,Hesse,Seldom,0.44341,948,1958,0.42140,0.46542
2011,Hesse,Never,0.29822,544,1958,0.27795,0.31849
2011,"Rhineland-Palatinate, Saarland",At least once per week,0.05030,86,1605,0.03961,0.06100
2011,"Rhineland-Palatinate, Saarland",At least once per month,0.14900,224,1605,0.13157,0.16642
2011,"Rhineland-Palatinate, Saarland",Seldom,0.44320,723,1605,0.41889,0.46751
2011,"Rhineland-Palatinate, Saarland",Never,0.35750,572,1605,0.33404,0.38095
2011,Baden-Wuerttemberg,At least once per week,0.05440,191,3524,0.04691,0.06189
2011,Baden-Wuerttemberg,At least once per month,0.19700,621,3524,0.18386,0.21013
2011,Baden-Wuerttemberg,Seldom,0.43799,1640,3524,0.42161,0.45437
2011,Baden-Wuerttemberg,Never,0.31061,1072,3524,0.29533,0.32589
2011,Bavaria,At least once per week,0.06131,259,4419,0.05424,0.06839
2011,Bavaria,At least once per month,0.19204,781,4419,0.18043,0.20366
2011,Bavaria,Seldom,0.39874,2050,4419,0.38431,0.41318
2011,Bavaria,Never,0.34790,1329,4419,0.33386,0.36195
2011,Berlin,At least once per week,0.06752,54,1017,0.05209,0.08295
2011,Berlin,At least once per month,0.24857,243,1017,0.22200,0.27515
2011,Berlin,Seldom,0.42718,476,1017,0.39677,0.45760
2011,Berlin,Never,0.25672,244,1017,0.22986,0.28358
2011,Brandenburg,At least once per week,0.04952,43,1141,0.03693,0.06212
2011,Brandenburg,At least once per month,0.14581,150,1141,0.12532,0.16629
2011,Brandenburg,Seldom,0.49758,607,1141,0.46855,0.52660
2011,Brandenburg,Never,0.30709,341,1141,0.28031,0.33387
2011,Mecklenburg-Western Pomerania,At least once per month,0.11899,98,635,0.09379,0.14420
2011,Mecklenburg-Western Pomerania,Seldom,0.53041,354,635,0.49156,0.56926
2011,Mecklenburg-Western Pomerania,Never,0.31305,183,635,0.27695,0.34914
2011,Saxony,At least once per week,0.04515,67,1829,0.03563,0.05467
2011,Saxony,At least once per month,0.16729,271,1829,0.15018,0.18440
2011,Saxony,Seldom,0.46930,920,1829,0.44642,0.49218
2011,Saxony,Never,0.31826,571,1829,0.29690,0.33961
2011,Saxony-Anhalt,At least once per week,0.04385,39,1095,0.03172,0.05599
2011,Saxony-Anhalt,At least once per month,0.15243,160,1095,0.13113,0.17373
2011,Saxony-Anhalt,Seldom,0.46901,546,1095,0.43944,0.49858
2011,Saxony-Anhalt,Never,0.33470,350,1095,0.30674,0.36267
2011,Thuringa,At least once per week,0.04687,45,1102,0.03439,0.05936
2011,Thuringa,At least once per month,0.12367,136,1102,0.10422,0.14311
2011,Thuringa,Seldom,0.48600,578,1102,0.45648,0.51553
2011,Thuringa,Never,0.34346,343,1102,0.31541,0.37151
2013,Schleswig-Holstein,At least once per month,0.18150,179,888,0.15613,0.20686
2013,Schleswig-Holstein,Seldom,0.51833,471,888,0.48545,0.55121
2013,Schleswig-Holstein,Never,0.28185,238,888,0.25224,0.31145
2013,Hamburg,At least once per month,0.21449,100,389,0.17365,0.25533
2013,Hamburg,Seldom,0.40243,183,389,0.35364,0.45123
2013,Hamburg,Never,0.32547,106,389,0.27884,0.37209
2013,Lower Saxony,At least once per week,0.03510,67,2440,0.02779,0.04240
2013,Lower Saxony,At least once per month,0.18885,461,2440,0.17332,0.20438
2013,Lower Saxony,Seldom,0.42551,1180,2440,0.40589,0.44514
2013,Lower Saxony,Never,0.35054,732,2440,0.33160,0.36948
2013,Bremen,At least once per month,0.31553,52,177,0.24687,0.38418
2013,Bremen,Seldom,0.43698,82,177,0.36370,0.51026
2013,Bremen,Never,0.22786,43,177,0.16589,0.28983
2013,North Rhine-Westphalia,At least once per week,0.02686,126,5087,0.02241,0.03130
2013,North Rhine-Westphalia,At least once per month,0.18771,958,5087,0.17697,0.19844
2013,North Rhine-Westphalia,Seldom,0.44189,2420,5087,0.42824,0.45554
2013,North Rhine-Westphalia,Never,0.34355,1583,5087,0.33049,0.35660
2013,Hesse,At least once per week,0.01887,31,1751,0.01250,0.02525
2013,Hesse,At least once per month,0.19036,347,1751,0.17196,0.20875
2013,Hesse,Seldom,0.45641,842,1751,0.43308,0.47975
2013,Hesse,Never,0.33436,531,1751,0.31226,0.35646
2013,"Rhineland-Palatinate, Saarland",At least once per week,0.02861,34,1409,0.01990,0.03732
2013,"Rhineland-Palatinate, Saarland",At least once per month,0.14835,202,1409,0.12979,0.16692
2013,"Rhineland-Palatinate, Saarland",Seldom,0.43102,621,1409,0.40515,0.45689
2013,"Rhineland-Palatinate, Saarland",Never,0.39201,552,1409,0.36651,0.41752
2013,Baden-Wuerttemberg,At least once per week,0.02994,76,2998,0.02384,0.03604
2013,Baden-Wuerttemberg,At least once per month,0.19277,590,2998,0.17865,0.20690
2013,Baden-Wuerttemberg,Seldom,0.42497,1414,2998,0.40727,0.44267
2013,Baden-Wuerttemberg,Never,0.35232,918,2998,0.33522,0.36943
2013,Bavaria,At least once per week,0.03057,114,4006,0.02524,0.03590
2013,Bavaria,At least once per month,0.20530,804,4006,0.19279,0.21781
2013,Bavaria,Seldom,0.41447,1885,4006,0.39922,0.42973
2013,Bavaria,Never,0.34966,1203,4006,0.33489,0.36442
2013,Berlin,At least once per week,0.04700,39,983,0.03376,0.06023
2013,Berlin,At least once per month,0.22225,226,983,0.19625,0.24825
2013,Berlin,Seldom,0.45985,482,983,0.42867,0.49102
2013,Berlin,Never,0.27091,236,983,0.24311,0.29871
2013,Brandenburg,At least once per month,0.13741,146,1003,0.11610,0.15873
2013,Brandenburg,Seldom,0.44031,490,1003,0.40957,0.47104
2013,Brandenburg,Never,0.41123,367,1003,0.38076,0.44169
2013,Mecklenburg-Western Pomerania,At least once per month,0.13893,84,578,0.11071,0.16715
2013,Mecklenburg-Western Pomerania,Seldom,0.45086,274,578,0.41026,0.49146
2013,Mecklenburg-Western Pomerania,Never,0.39912,220,578,0.35916,0.43908
2013,Saxony,At least once per month,0.16301,263,1676,0.14532,0.18070
2013,Saxony,Seldom,0.45104,799,1676,0.42721,0.47487
2013,Saxony,Never,0.36443,614,1676,0.34138,0.38747
2013,Saxony-Anhalt,At least once per month,0.12067,119,942,0.09985,0.14148
2013,Saxony-Anhalt,Seldom,0.42700,463,942,0.39539,0.45860
2013,Saxony-Anhalt,Never,0.43033,360,942,0.39869,0.46197
2013,Thuringa,At least once per month,0.15116,165,977,0.12869,0.17363
2013,Thuringa,Seldom,0.46311,453,977,0.43183,0.49440
2013,Thuringa,Never,0.37489,359,977,0.34452,0.40526
2015,Schleswig-Holstein,At least once per week,0.03068,33,898,0.01939,0.04196
2015,Schleswig-Holstein,At least once per month,0.21898,174,898,0.19192,0.24605
2015,Schleswig-Holstein,Seldom,0.48432,448,898,0.45161,0.51703
2015,Schleswig-Holstein,Never,0.26602,243,898,0.23710,0.29494
2015,Hamburg,At least once per month,0.18463,104,441,0.14837,0.22088
2015,Hamburg,Seldom,0.46177,219,441,0.41518,0.50835
2015,Hamburg,Never,0.28693,118,441,0.24467,0.32920
2015,Lower Saxony,At least once per week,0.03403,86,2605,0.02707,0.04100
2015,Lower Saxony,At least once per month,0.19737,517,2605,0.18208,0.21266
2015,Lower Saxony,Seldom,0.48736,1326,2605,0.46816,0.50656
2015,Lower Saxony,Never,0.28124,676,2605,0.26397,0.29851
2015,Bremen,At least once per month,0.22194,41,180,0.16106,0.28281
2015,Bremen,Seldom,0.50831,88,180,0.43507,0.58155
2015,Bremen,Never,0.22933,51,180,0.16774,0.29092
2015,North Rhine-Westphalia,At least once per week,0.04258,209,5568,0.03727,0.04788
2015,North Rhine-Westphalia,At least once per month,0.20162,1082,5568,0.19108,0.21215
2015,North Rhine-Westphalia,Seldom,0.44329,2608,5568,0.43024,0.45634
2015,North Rhine-Westphalia,Never,0.31252,1669,5568,0.30034,0.32469
2015,Hesse,At least once per week,0.04664,90,1881,0.03711,0.05617
2015,Hesse,At least once per month,0.21145,372,1881,0.19299,0.22991
2015,Hesse,Seldom,0.44348,906,1881,0.42102,0.46593
2015,Hesse,Never,0.29844,513,1881,0.27775,0.31912
2015,"Rhineland-Palatinate, Saarland",At least once per week,0.03641,48,1601,0.02724,0.04559
2015,"Rhineland-Palatinate, Saarland",At least once per month,0.16362,251,1601,0.14549,0.18175
2015,"Rhineland-Palatinate, Saarland",Seldom,0.47711,773,1601,0.45263,0.50158
2015,"Rhineland-Palatinate, Saarland",Never,0.32286,529,1601,0.29995,0.34577
2015,Baden-Wuerttemberg,At least once per week,0.03817,120,3205,0.03154,0.04480
2015,Baden-Wuerttemberg,At least once per month,0.18849,609,3205,0.17495,0.20203
2015,Baden-Wuerttemberg,Seldom,0.45387,1534,3205,0.43663,0.47111
2015,Baden-Wuerttemberg,Never,0.31947,942,3205,0.30332,0.33561
2015,Bavaria,At least once per week,0.04341,209,4366,0.03736,0.04945
2015,Bavaria,At least once per month,0.18690,834,4366,0.17534,0.19847
2015,Bavaria,Seldom,0.46089,2123,4366,0.44610,0.47568
2015,Bavaria,Never,0.30880,1200,4366,0.29510,0.32251
2015,Berlin,At least once per week,0.05400,54,990,0.03992,0.06809
2015,Berlin,At least once per month,0.24965,241,990,0.22267,0.27662
2015,Berlin,Seldom,0.45798,483,990,0.42692,0.48903
2015,Berlin,Never,0.23837,212,990,0.21182,0.26493
2015,Brandenburg,At least once per month,0.12331,147,982,0.10273,0.14388
2015,Brandenburg,Seldom,0.48217,511,982,0.45090,0.51344
2015,Brandenburg,Never,0.36864,324,982,0.33845,0.39883
2015,Mecklenburg-Western Pomerania,At least once per month,0.15793,92,542,0.12720,0.18866
2015,Mecklenburg-Western Pomerania,Seldom,0.55993,310,542,0.51810,0.60176
2015,Mecklenburg-Western Pomerania,Never,0.26365,140,542,0.22652,0.30078
2015,Saxony,At least once per week,0.03831,49,1529,0.02868,0.04793
2015,Saxony,At least once per month,0.17920,261,1529,0.15997,0.19843
2015,Saxony,Seldom,0.50030,788,1529,0.47522,0.52537
2015,Saxony,Never,0.28220,431,1529,0.25963,0.30476
2015,Saxony-Anhalt,At least once per month,0.14607,122,875,0.12265,0.16948
2015,Saxony-Anhalt,Seldom,0.44147,458,875,0.40854,0.47439
2015,Saxony-Anhalt,Never,0.39597,295,875,0.36355,0.42839
2015,Thuringa,At least once per month,0.18677,148,947,0.16193,0.21160
2015,Thuringa,Seldom,0.43281,480,947,0.40123,0.46438
2015,Thuringa,Never,0.36003,319,947,0.32944,0.39062
2017,Schleswig-Holstein,At least once per week,0.03518,50,1186,0.02469,0.04566
2017,Schleswig-Holstein,At least once per month,0.21568,249,1186,0.19226,0.23909
2017,Schleswig-Holstein,Seldom,0.50572,527,1186,0.47725,0.53418
2017,Schleswig-Holstein,Never,0.24343,360,1186,0.21900,0.26787
2017,Hamburg,At least once per month,0.20350,125,519,0.16883,0.23817
2017,Hamburg,Seldom,0.41647,237,519,0.37402,0.45892
2017,Hamburg,Never,0.32148,157,519,0.28126,0.36170
2017,Lower Saxony,At least once per week,0.04424,141,3204,0.03712,0.05136
2017,Lower Saxony,At least once per month,0.25022,670,3204,0.23522,0.26522
2017,Lower Saxony,Seldom,0.44846,1452,3204,0.43124,0.46569
2017,Lower Saxony,Never,0.25708,941,3204,0.24195,0.27222
2017,Bremen,At least once per month,0.20181,66,265,0.15340,0.25023
2017,Bremen,Seldom,0.48439,127,265,0.42410,0.54467
2017,Bremen,Never,0.24993,72,265,0.19770,0.30215
2017,North Rhine-Westphalia,At least once per week,0.04347,278,6471,0.03850,0.04844
2017,North Rhine-Westphalia,At least once per month,0.21726,1294,6471,0.20721,0.22730
2017,North Rhine-Westphalia,Seldom,0.46145,2773,6471,0.44930,0.47360
2017,North Rhine-Westphalia,Never,0.27783,2126,6471,0.26691,0.28874
2017,Hesse,At least once per week,0.04196,76,2150,0.03348,0.05044
2017,Hesse,At least once per month,0.22817,421,2150,0.21043,0.24591
2017,Hesse,Seldom,0.45441,910,2150,0.43336,0.47546
2017,Hesse,Never,0.27546,743,2150,0.25657,0.29435
2017,"Rhineland-Palatinate, Saarland",At least once per week,0.04094,65,1780,0.03174,0.05015
2017,"Rhineland-Palatinate, Saarland",At least once per month,0.15155,277,1780,0.13488,0.16821
2017,"Rhineland-Palatinate, Saarland",Seldom,0.47078,764,1780,0.44758,0.49397
2017,"Rhineland-Palatinate, Saarland",Never,0.33673,674,1780,0.31477,0.35869
2017,Baden-Wuerttemberg,At least once per week,0.04342,124,3468,0.03664,0.05021
2017,Baden-Wuerttemberg,At least once per month,0.23167,725,3468,0.21763,0.24571
2017,Baden-Wuerttemberg,Seldom,0.42037,1483,3468,0.40394,0.43680
2017,Baden-Wuerttemberg,Never,0.30454,1136,3468,0.28922,0.31986
2017,Bavaria,At least once per week,0.04598,197,4615,0.03994,0.05202
2017,Bavaria,At least once per month,0.23093,1045,4615,0.21877,0.24309
2017,Bavaria,Seldom,0.45585,2072,4615,0.44148,0.47022
2017,Bavaria,Never,0.26723,1301,4615,0.25447,0.28000
2017,Berlin,At least once per week,0.04908,46,1090,0.03625,0.06191
2017,Berlin,At least once per month,0.28180,270,1090,0.25508,0.30852
2017,Berlin,Seldom,0.42868,522,1090,0.39929,0.45807
2017,Berlin,Never,0.24045,252,1090,0.21506,0.26583
2017,Brandenburg,At least once per month,0.17701,184,1139,0.15484,0.19919
2017,Brandenburg,Seldom,0.49380,568,1139,0.46475,0.52285
2017,Brandenburg,Never,0.30089,387,1139,0.27424,0.32754
2017,Mecklenburg-Western Pomerania,At least once per month,0.20649,102,594,0.17391,0.23907
2017,Mecklenburg-Western Pomerania,Seldom,0.50619,321,594,0.46595,0.54643
2017,Mecklenburg-Western Pomerania,Never,0.24110,171,594,0.20667,0.27553
2017,Saxony,At least once per week,0.05102,88,1800,0.04085,0.06118
2017,Saxony,At least once per month,0.18957,334,1800,0.17146,0.20768
2017,Saxony,Seldom,0.49452,855,1800,0.47142,0.51762
2017,Saxony,Never,0.26490,523,1800,0.24450,0.28529
2017,Saxony-Anhalt,At least once per month,0.18200,183,1014,0.15824,0.20576
2017,Saxony-Anhalt,Seldom,0.39490,431,1014,0.36480,0.42501
2017,Saxony-Anhalt,Never,0.39396,400,1014,0.36387,0.42405
2017,Thuringa,At least once per week,0.03308,35,1073,0.02238,0.04379
2017,Thuringa,At least once per month,0.18697,170,1073,0.16363,0.21031
2017,Thuringa,Seldom,0.48299,508,1073,0.45308,0.51291
2017,Thuringa,Never,0.29696,360,1073,0.26961,0.32431
2018,Schleswig-Holstein,Never,0.57946,102,102,0.48319,0.67574
2018,Lower Saxony,Seldom,0.16574,73,361,0.12733,0.20415
2018,Lower Saxony,Never,0.72895,288,361,0.68303,0.77486
2018,Bremen,Never,0.52123,31,31,0.34247,0.69999
2018,North Rhine-Westphalia,At least once per month,0.10432,60,730,0.08213,0.12650
2018,North Rhine-Westphalia,Seldom,0.24732,200,730,0.21600,0.27864
2018,North Rhine-Westphalia,Never,0.63720,470,730,0.60230,0.67210
2018,Hesse,Seldom,0.20551,65,327,0.16164,0.24937
2018,Hesse,Never,0.68250,262,327,0.63196,0.73303
2018,"Rhineland-Palatinate, Saarland",Seldom,0.27844,38,173,0.21146,0.34543
2018,"Rhineland-Palatinate, Saarland",Never,0.58609,135,173,0.51249,0.65970
2018,Baden-Wuerttemberg,At least once per month,0.21878,43,338,0.17464,0.26291
2018,Baden-Wuerttemberg,Seldom,0.21236,70,338,0.16869,0.25603
2018,Baden-Wuerttemberg,Never,0.52025,225,338,0.46691,0.57359
2018,Bavaria,Seldom,0.20855,45,270,0.16000,0.25710
2018,Bavaria,Never,0.57164,225,270,0.51250,0.63077
2018,Berlin,Never,0.68738,92,92,0.59213,0.78263
2018,Brandenburg,Never,0.66891,81,81,0.56578,0.77203
2018,Mecklenburg-Western Pomerania,Never,0.58782,39,39,0.43131,0.74432
2018,Saxony,Never,0.60116,79,79,0.49249,0.70983
2018,Saxony-Anhalt,Never,0.69880,63,63,0.58460,0.81300
2018,Thuringa,Never,0.67849,57,57,0.55616,0.80082
2019,Schleswig-Holstein,At least once per month,0.22829,236,1110,0.20359,0.25300
2019,Schleswig-Holstein,Seldom,0.46898,509,1110,0.43961,0.49835
2019,Schleswig-Holstein,Never,0.28746,365,1110,0.26083,0.31410
2019,Hamburg,At least once per month,0.23996,132,566,0.20474,0.27517
2019,Hamburg,Seldom,0.39738,249,566,0.35703,0.43773
2019,Hamburg,Never,0.32403,185,566,0.28544,0.36262
2019,Lower Saxony,At least once per week,0.01849,72,2856,0.01354,0.02343
2019,Lower Saxony,At least once per month,0.20375,619,2856,0.18897,0.21852
2019,Lower Saxony,Seldom,0.47495,1274,2856,0.45663,0.49327
2019,Lower Saxony,Never,0.30282,891,2856,0.28596,0.31967
2019,Bremen,At least once per month,0.26495,78,278,0.21297,0.31692
2019,Bremen,Seldom,0.51035,147,278,0.45148,0.56922
2019,Bremen,Never,0.22016,53,278,0.17136,0.26895
2019,North Rhine-Westphalia,At least once per week,0.02244,119,6182,0.01875,0.02613
2019,North Rhine-Westphalia,At least once per month,0.20692,1196,6182,0.19682,0.21702
2019,North Rhine-Westphalia,Seldom,0.44083,2717,6182,0.42845,0.45320
2019,North Rhine-Westphalia,Never,0.32982,2150,6182,0.31810,0.34154
2019,Hesse,At least once per week,0.01512,34,1985,0.00975,0.02049
2019,Hesse,At least once per month,0.22894,407,1985,0.21046,0.24743
2019,Hesse,Seldom,0.45737,920,1985,0.43545,0.47929
2019,Hesse,Never,0.29856,624,1985,0.27842,0.31870
2019,"Rhineland-Palatinate, Saarland",At least once per month,0.15915,265,1622,0.14135,0.17696
2019,"Rhineland-Palatinate, Saarland",Seldom,0.45555,687,1622,0.43131,0.47980
2019,"Rhineland-Palatinate, Saarland",Never,0.37346,670,1622,0.34991,0.39701
2019,Baden-Wuerttemberg,At least once per week,0.02554,62,3153,0.02003,0.03104
2019,Baden-Wuerttemberg,At least once per month,0.21813,649,3153,0.20372,0.23255
2019,Baden-Wuerttemberg,Seldom,0.43933,1416,3153,0.42200,0.45665
