"ple0055","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"9","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"9","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"9","2002","46-65","2","","","",""
"9","2002","46-65","3","","","",""
"9","2002","46-65","4","1","","",""
"9","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"9","2002","66","1 Einkommensschwächstes Quintil","","","",""
"9","2002","66","2","","","",""
"9","2002","66","3","","","",""
"9","2002","66","4","","","",""
"9","2002","66","5 Einkommensstärkstes Quintil","","","",""
"10","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"10","2002","17-29","2","","","",""
"10","2002","17-29","3","","","",""
"10","2002","17-29","4","","","",""
"10","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"10","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"10","2002","30-45","2","","","",""
"10","2002","30-45","3","","","",""
"10","2002","30-45","4","","","",""
"10","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"10","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"10","2002","46-65","2","","","",""
"10","2002","46-65","3","1","","",""
"10","2002","46-65","4","","","",""
"10","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"10","2002","66","1 Einkommensschwächstes Quintil","","","",""
"10","2002","66","2","","","",""
"10","2002","66","3","","","",""
"10","2002","66","4","","","",""
"10","2002","66","5 Einkommensstärkstes Quintil","","","",""
"11","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"11","2002","17-29","2","","","",""
"11","2002","17-29","3","","","",""
"11","2002","17-29","4","","","",""
"11","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"11","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"11","2002","30-45","2","","","",""
"11","2002","30-45","3","","","",""
"11","2002","30-45","4","","","",""
"11","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"11","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"11","2002","46-65","2","","","",""
"11","2002","46-65","3","","","",""
"11","2002","46-65","4","","","",""
"11","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"11","2002","66","1 Einkommensschwächstes Quintil","","","",""
"11","2002","66","2","","","",""
"11","2002","66","3","","","",""
"11","2002","66","4","","","",""
"11","2002","66","5 Einkommensstärkstes Quintil","","","",""
"12","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"12","2002","17-29","2","","","",""
"12","2002","17-29","3","","","",""
"12","2002","17-29","4","","","",""
"12","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"12","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"12","2002","30-45","2","","","",""
"12","2002","30-45","3","","","",""
"12","2002","30-45","4","","","",""
"12","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"12","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"12","2002","46-65","2","","","",""
"12","2002","46-65","3","","","",""
"12","2002","46-65","4","","","",""
"12","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"12","2002","66","1 Einkommensschwächstes Quintil","","","",""
"12","2002","66","2","","","",""
"12","2002","66","3","","","",""
"12","2002","66","4","","","",""
"12","2002","66","5 Einkommensstärkstes Quintil","","","",""
"13","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"13","2002","17-29","2","","","",""
"13","2002","17-29","3","","","",""
"13","2002","17-29","4","","","",""
"13","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"13","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"13","2002","30-45","2","","","",""
"13","2002","30-45","3","","","",""
"13","2002","30-45","4","","","",""
"13","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"13","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"13","2002","46-65","2","","","",""
"13","2002","46-65","3","","","",""
"13","2002","46-65","4","","","",""
"13","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"13","2002","66","1 Einkommensschwächstes Quintil","","","",""
"13","2002","66","2","","","",""
"13","2002","66","3","","","",""
"13","2002","66","4","","","",""
"13","2002","66","5 Einkommensstärkstes Quintil","","","",""
"14","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"14","2002","17-29","2","","","",""
"14","2002","17-29","3","","","",""
"14","2002","17-29","4","","","",""
"14","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"14","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"14","2002","30-45","2","","","",""
"14","2002","30-45","3","","","",""
"14","2002","30-45","4","","","",""
"14","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"14","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"14","2002","46-65","2","","","",""
"14","2002","46-65","3","","","",""
"14","2002","46-65","4","","","",""
"14","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"14","2002","66","1 Einkommensschwächstes Quintil","","","",""
"14","2002","66","2","","","",""
"14","2002","66","3","","","",""
"14","2002","66","4","","","",""
"14","2002","66","5 Einkommensstärkstes Quintil","","","",""
"15","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"15","2002","17-29","2","","","",""
"15","2002","17-29","3","","","",""
"15","2002","17-29","4","","","",""
"15","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"15","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"15","2002","30-45","2","","","",""
"15","2002","30-45","3","","","",""
"15","2002","30-45","4","","","",""
"15","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"15","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"15","2002","46-65","2","","","",""
"15","2002","46-65","3","","","",""
"15","2002","46-65","4","","","",""
"15","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"15","2002","66","1 Einkommensschwächstes Quintil","","","",""
"15","2002","66","2","","","",""
"15","2002","66","3","","","",""
"15","2002","66","4","","","",""
"15","2002","66","5 Einkommensstärkstes Quintil","","","",""
"16","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"16","2002","17-29","2","","","",""
"16","2002","17-29","3","","","",""
"16","2002","17-29","4","","","",""
"16","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"16","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"16","2002","30-45","2","","","",""
"16","2002","30-45","3","","","",""
"16","2002","30-45","4","","","",""
"16","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"16","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"16","2002","46-65","2","","","",""
"16","2002","46-65","3","","","",""
"16","2002","46-65","4","","","",""
"16","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"16","2002","66","1 Einkommensschwächstes Quintil","","","",""
"16","2002","66","2","","","",""
"16","2002","66","3","","","",""
"16","2002","66","4","","","",""
"16","2002","66","5 Einkommensstärkstes Quintil","","","",""
"17","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"17","2002","17-29","2","","","",""
"17","2002","17-29","3","","","",""
"17","2002","17-29","4","","","",""
"17","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"17","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"17","2002","30-45","2","","","",""
"17","2002","30-45","3","","","",""
"17","2002","30-45","4","","","",""
"17","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"17","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"17","2002","46-65","2","","","",""
"17","2002","46-65","3","","","",""
"17","2002","46-65","4","","","",""
"17","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"17","2002","66","1 Einkommensschwächstes Quintil","","","",""
"17","2002","66","2","","","",""
"17","2002","66","3","","","",""
"17","2002","66","4","","","",""
"17","2002","66","5 Einkommensstärkstes Quintil","","","",""
"18","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"18","2002","17-29","2","","","",""
"18","2002","17-29","3","","","",""
"18","2002","17-29","4","","","",""
"18","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"18","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"18","2002","30-45","2","","","",""
"18","2002","30-45","3","","","",""
"18","2002","30-45","4","","","",""
"18","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"18","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"18","2002","46-65","2","","","",""
"18","2002","46-65","3","","","",""
"18","2002","46-65","4","","","",""
"18","2002","46-65","5 Einkommensstärkstes Quintil","1","","",""
"18","2002","66","1 Einkommensschwächstes Quintil","","","",""
"18","2002","66","2","","","",""
"18","2002","66","3","","","",""
"18","2002","66","4","","","",""
"18","2002","66","5 Einkommensstärkstes Quintil","","","",""
"19","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"19","2002","17-29","2","","","",""
"19","2002","17-29","3","","","",""
"19","2002","17-29","4","","","",""
"19","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"19","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"19","2002","30-45","2","","","",""
"19","2002","30-45","3","","","",""
"19","2002","30-45","4","","","",""
"19","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"19","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"19","2002","46-65","2","","","",""
"19","2002","46-65","3","","","",""
"19","2002","46-65","4","","","",""
"19","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"19","2002","66","1 Einkommensschwächstes Quintil","","","",""
"19","2002","66","2","","","",""
"19","2002","66","3","","","",""
"19","2002","66","4","","","",""
"19","2002","66","5 Einkommensstärkstes Quintil","","","",""
"20","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"20","2002","17-29","2","","","",""
"20","2002","17-29","3","","","",""
"20","2002","17-29","4","","","",""
"20","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"20","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"20","2002","30-45","2","","","",""
"20","2002","30-45","3","","","",""
"20","2002","30-45","4","","","",""
"20","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"20","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"20","2002","46-65","2","","","",""
"20","2002","46-65","3","","","",""
"20","2002","46-65","4","","","",""
"20","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"20","2002","66","1 Einkommensschwächstes Quintil","","","",""
"20","2002","66","2","","","",""
"20","2002","66","3","","","",""
"20","2002","66","4","","","",""
"20","2002","66","5 Einkommensstärkstes Quintil","","","",""
"21","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"21","2002","17-29","2","","","",""
"21","2002","17-29","3","","","",""
"21","2002","17-29","4","","","",""
"21","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"21","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"21","2002","30-45","2","","","",""
"21","2002","30-45","3","","","",""
"21","2002","30-45","4","","","",""
"21","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"21","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"21","2002","46-65","2","","","",""
"21","2002","46-65","3","","","",""
"21","2002","46-65","4","","","",""
"21","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"21","2002","66","1 Einkommensschwächstes Quintil","","","",""
"21","2002","66","2","","","",""
"21","2002","66","3","","","",""
"21","2002","66","4","","","",""
"21","2002","66","5 Einkommensstärkstes Quintil","","","",""
"22","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"22","2002","17-29","2","","","",""
"22","2002","17-29","3","","","",""
"22","2002","17-29","4","","","",""
"22","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"22","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"22","2002","30-45","2","","","",""
"22","2002","30-45","3","","","",""
"22","2002","30-45","4","","","",""
"22","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"22","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"22","2002","46-65","2","","","",""
"22","2002","46-65","3","","","",""
"22","2002","46-65","4","","","",""
"22","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"22","2002","66","1 Einkommensschwächstes Quintil","","","",""
"22","2002","66","2","","","",""
"22","2002","66","3","","","",""
"22","2002","66","4","","","",""
"22","2002","66","5 Einkommensstärkstes Quintil","","","",""
"23","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"23","2002","17-29","2","","","",""
"23","2002","17-29","3","","","",""
"23","2002","17-29","4","","","",""
"23","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"23","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"23","2002","30-45","2","","","",""
"23","2002","30-45","3","","","",""
"23","2002","30-45","4","","","",""
"23","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"23","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"23","2002","46-65","2","","","",""
"23","2002","46-65","3","","","",""
"23","2002","46-65","4","","","",""
"23","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"23","2002","66","1 Einkommensschwächstes Quintil","","","",""
"23","2002","66","2","","","",""
"23","2002","66","3","","","",""
"23","2002","66","4","","","",""
"23","2002","66","5 Einkommensstärkstes Quintil","","","",""
"24","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"24","2002","17-29","2","","","",""
"24","2002","17-29","3","","","",""
"24","2002","17-29","4","","","",""
"24","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"24","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"24","2002","30-45","2","","","",""
"24","2002","30-45","3","","","",""
"24","2002","30-45","4","","","",""
"24","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"24","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"24","2002","46-65","2","","","",""
"24","2002","46-65","3","","","",""
"24","2002","46-65","4","","","",""
"24","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"24","2002","66","1 Einkommensschwächstes Quintil","","","",""
"24","2002","66","2","","","",""
"24","2002","66","3","","","",""
"24","2002","66","4","","","",""
"24","2002","66","5 Einkommensstärkstes Quintil","","","",""
"25","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"25","2002","17-29","2","","","",""
"25","2002","17-29","3","","","",""
"25","2002","17-29","4","","","",""
"25","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"25","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"25","2002","30-45","2","","","",""
"25","2002","30-45","3","","","",""
"25","2002","30-45","4","","","",""
"25","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"25","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"25","2002","46-65","2","","","",""
"25","2002","46-65","3","","","",""
"25","2002","46-65","4","","","",""
"25","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"25","2002","66","1 Einkommensschwächstes Quintil","","","",""
"25","2002","66","2","","","",""
"25","2002","66","3","","","",""
"25","2002","66","4","","","",""
"25","2002","66","5 Einkommensstärkstes Quintil","","","",""
"26","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"26","2002","17-29","2","","","",""
"26","2002","17-29","3","","","",""
"26","2002","17-29","4","","","",""
