"ple0055","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"3","1985","Realschule","Westdeutschland","4","","",""
"3","1985","Realschule","Ostdeutschland","","","",""
"3","1985","(Fach-)Abitur","Westdeutschland","1","","",""
"3","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"3","1985","AkademikerIn","Westdeutschland","1","","",""
"3","1985","AkademikerIn","Ostdeutschland","","","",""
"4","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"4","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"4","1985","Hauptschule","Westdeutschland","5","","",""
"4","1985","Hauptschule","Ostdeutschland","","","",""
"4","1985","Realschule","Westdeutschland","","","",""
"4","1985","Realschule","Ostdeutschland","","","",""
"4","1985","(Fach-)Abitur","Westdeutschland","2","","",""
"4","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"4","1985","AkademikerIn","Westdeutschland","","","",""
"4","1985","AkademikerIn","Ostdeutschland","","","",""
"5","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"5","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"5","1985","Hauptschule","Westdeutschland","5","","",""
"5","1985","Hauptschule","Ostdeutschland","","","",""
"5","1985","Realschule","Westdeutschland","2","","",""
"5","1985","Realschule","Ostdeutschland","","","",""
"5","1985","(Fach-)Abitur","Westdeutschland","","","",""
"5","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"5","1985","AkademikerIn","Westdeutschland","","","",""
"5","1985","AkademikerIn","Ostdeutschland","","","",""
"6","1985","(noch) kein Abschluss","Westdeutschland","1","","",""
"6","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"6","1985","Hauptschule","Westdeutschland","1","","",""
"6","1985","Hauptschule","Ostdeutschland","","","",""
"6","1985","Realschule","Westdeutschland","2","","",""
"6","1985","Realschule","Ostdeutschland","","","",""
"6","1985","(Fach-)Abitur","Westdeutschland","","","",""
"6","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"6","1985","AkademikerIn","Westdeutschland","","","",""
"6","1985","AkademikerIn","Ostdeutschland","","","",""
"7","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"7","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"7","1985","Hauptschule","Westdeutschland","2","","",""
"7","1985","Hauptschule","Ostdeutschland","","","",""
"7","1985","Realschule","Westdeutschland","1","","",""
"7","1985","Realschule","Ostdeutschland","","","",""
"7","1985","(Fach-)Abitur","Westdeutschland","","","",""
"7","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"7","1985","AkademikerIn","Westdeutschland","","","",""
"7","1985","AkademikerIn","Ostdeutschland","","","",""
"8","1985","(noch) kein Abschluss","Westdeutschland","1","","",""
"8","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"8","1985","Hauptschule","Westdeutschland","","","",""
"8","1985","Hauptschule","Ostdeutschland","","","",""
"8","1985","Realschule","Westdeutschland","","","",""
"8","1985","Realschule","Ostdeutschland","","","",""
"8","1985","(Fach-)Abitur","Westdeutschland","","","",""
"8","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"8","1985","AkademikerIn","Westdeutschland","","","",""
"8","1985","AkademikerIn","Ostdeutschland","","","",""
"9","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"9","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"9","1985","Hauptschule","Westdeutschland","1","","",""
"9","1985","Hauptschule","Ostdeutschland","","","",""
"9","1985","Realschule","Westdeutschland","","","",""
"9","1985","Realschule","Ostdeutschland","","","",""
"9","1985","(Fach-)Abitur","Westdeutschland","","","",""
"9","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"9","1985","AkademikerIn","Westdeutschland","","","",""
"9","1985","AkademikerIn","Ostdeutschland","","","",""
"10","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"10","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"10","1985","Hauptschule","Westdeutschland","4","","",""
"10","1985","Hauptschule","Ostdeutschland","","","",""
"10","1985","Realschule","Westdeutschland","","","",""
"10","1985","Realschule","Ostdeutschland","","","",""
"10","1985","(Fach-)Abitur","Westdeutschland","","","",""
"10","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"10","1985","AkademikerIn","Westdeutschland","","","",""
"10","1985","AkademikerIn","Ostdeutschland","","","",""
"11","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"11","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"11","1985","Hauptschule","Westdeutschland","","","",""
"11","1985","Hauptschule","Ostdeutschland","","","",""
"11","1985","Realschule","Westdeutschland","","","",""
"11","1985","Realschule","Ostdeutschland","","","",""
"11","1985","(Fach-)Abitur","Westdeutschland","","","",""
"11","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"11","1985","AkademikerIn","Westdeutschland","","","",""
"11","1985","AkademikerIn","Ostdeutschland","","","",""
"12","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"12","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"12","1985","Hauptschule","Westdeutschland","1","","",""
"12","1985","Hauptschule","Ostdeutschland","","","",""
"12","1985","Realschule","Westdeutschland","","","",""
"12","1985","Realschule","Ostdeutschland","","","",""
"12","1985","(Fach-)Abitur","Westdeutschland","","","",""
"12","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"12","1985","AkademikerIn","Westdeutschland","","","",""
"12","1985","AkademikerIn","Ostdeutschland","","","",""
"13","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"13","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"13","1985","Hauptschule","Westdeutschland","","","",""
"13","1985","Hauptschule","Ostdeutschland","","","",""
"13","1985","Realschule","Westdeutschland","","","",""
"13","1985","Realschule","Ostdeutschland","","","",""
"13","1985","(Fach-)Abitur","Westdeutschland","","","",""
"13","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"13","1985","AkademikerIn","Westdeutschland","","","",""
"13","1985","AkademikerIn","Ostdeutschland","","","",""
"14","1985","(noch) kein Abschluss","Westdeutschland","1","","",""
"14","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"14","1985","Hauptschule","Westdeutschland","4","","",""
"14","1985","Hauptschule","Ostdeutschland","","","",""
"14","1985","Realschule","Westdeutschland","1","","",""
"14","1985","Realschule","Ostdeutschland","","","",""
"14","1985","(Fach-)Abitur","Westdeutschland","","","",""
"14","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"14","1985","AkademikerIn","Westdeutschland","","","",""
"14","1985","AkademikerIn","Ostdeutschland","","","",""
"15","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"15","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"15","1985","Hauptschule","Westdeutschland","1","","",""
"15","1985","Hauptschule","Ostdeutschland","","","",""
"15","1985","Realschule","Westdeutschland","","","",""
"15","1985","Realschule","Ostdeutschland","","","",""
"15","1985","(Fach-)Abitur","Westdeutschland","","","",""
"15","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"15","1985","AkademikerIn","Westdeutschland","","","",""
"15","1985","AkademikerIn","Ostdeutschland","","","",""
"16","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"16","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"16","1985","Hauptschule","Westdeutschland","1","","",""
"16","1985","Hauptschule","Ostdeutschland","","","",""
"16","1985","Realschule","Westdeutschland","","","",""
"16","1985","Realschule","Ostdeutschland","","","",""
"16","1985","(Fach-)Abitur","Westdeutschland","","","",""
"16","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"16","1985","AkademikerIn","Westdeutschland","1","","",""
"16","1985","AkademikerIn","Ostdeutschland","","","",""
"17","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"17","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"17","1985","Hauptschule","Westdeutschland","1","","",""
"17","1985","Hauptschule","Ostdeutschland","","","",""
"17","1985","Realschule","Westdeutschland","","","",""
"17","1985","Realschule","Ostdeutschland","","","",""
"17","1985","(Fach-)Abitur","Westdeutschland","","","",""
"17","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"17","1985","AkademikerIn","Westdeutschland","","","",""
"17","1985","AkademikerIn","Ostdeutschland","","","",""
"18","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"18","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"18","1985","Hauptschule","Westdeutschland","","","",""
"18","1985","Hauptschule","Ostdeutschland","","","",""
"18","1985","Realschule","Westdeutschland","","","",""
"18","1985","Realschule","Ostdeutschland","","","",""
"18","1985","(Fach-)Abitur","Westdeutschland","","","",""
"18","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"18","1985","AkademikerIn","Westdeutschland","","","",""
"18","1985","AkademikerIn","Ostdeutschland","","","",""
"19","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"19","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"19","1985","Hauptschule","Westdeutschland","","","",""
"19","1985","Hauptschule","Ostdeutschland","","","",""
"19","1985","Realschule","Westdeutschland","","","",""
"19","1985","Realschule","Ostdeutschland","","","",""
"19","1985","(Fach-)Abitur","Westdeutschland","","","",""
"19","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"19","1985","AkademikerIn","Westdeutschland","","","",""
"19","1985","AkademikerIn","Ostdeutschland","","","",""
"20","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"20","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"20","1985","Hauptschule","Westdeutschland","","","",""
"20","1985","Hauptschule","Ostdeutschland","","","",""
"20","1985","Realschule","Westdeutschland","","","",""
"20","1985","Realschule","Ostdeutschland","","","",""
"20","1985","(Fach-)Abitur","Westdeutschland","","","",""
"20","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"20","1985","AkademikerIn","Westdeutschland","","","",""
"20","1985","AkademikerIn","Ostdeutschland","","","",""
"21","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"21","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"21","1985","Hauptschule","Westdeutschland","","","",""
"21","1985","Hauptschule","Ostdeutschland","","","",""
"21","1985","Realschule","Westdeutschland","","","",""
"21","1985","Realschule","Ostdeutschland","","","",""
"21","1985","(Fach-)Abitur","Westdeutschland","","","",""
"21","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"21","1985","AkademikerIn","Westdeutschland","","","",""
"21","1985","AkademikerIn","Ostdeutschland","","","",""
"22","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"22","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"22","1985","Hauptschule","Westdeutschland","","","",""
"22","1985","Hauptschule","Ostdeutschland","","","",""
"22","1985","Realschule","Westdeutschland","","","",""
"22","1985","Realschule","Ostdeutschland","","","",""
"22","1985","(Fach-)Abitur","Westdeutschland","","","",""
"22","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"22","1985","AkademikerIn","Westdeutschland","","","",""
"22","1985","AkademikerIn","Ostdeutschland","","","",""
"23","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"23","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"23","1985","Hauptschule","Westdeutschland","","","",""
"23","1985","Hauptschule","Ostdeutschland","","","",""
"23","1985","Realschule","Westdeutschland","","","",""
"23","1985","Realschule","Ostdeutschland","","","",""
"23","1985","(Fach-)Abitur","Westdeutschland","","","",""
"23","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"23","1985","AkademikerIn","Westdeutschland","","","",""
"23","1985","AkademikerIn","Ostdeutschland","","","",""
"24","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"24","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"24","1985","Hauptschule","Westdeutschland","","","",""
"24","1985","Hauptschule","Ostdeutschland","","","",""
"24","1985","Realschule","Westdeutschland","","","",""
"24","1985","Realschule","Ostdeutschland","","","",""
"24","1985","(Fach-)Abitur","Westdeutschland","","","",""
"24","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"24","1985","AkademikerIn","Westdeutschland","","","",""
"24","1985","AkademikerIn","Ostdeutschland","","","",""
"25","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"25","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"25","1985","Hauptschule","Westdeutschland","","","",""
"25","1985","Hauptschule","Ostdeutschland","","","",""
"25","1985","Realschule","Westdeutschland","","","",""
"25","1985","Realschule","Ostdeutschland","","","",""
"25","1985","(Fach-)Abitur","Westdeutschland","","","",""
"25","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"25","1985","AkademikerIn","Westdeutschland","","","",""
"25","1985","AkademikerIn","Ostdeutschland","","","",""
"26","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"26","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"26","1985","Hauptschule","Westdeutschland","","","",""
"26","1985","Hauptschule","Ostdeutschland","","","",""
"26","1985","Realschule","Westdeutschland","","","",""
"26","1985","Realschule","Ostdeutschland","","","",""
"26","1985","(Fach-)Abitur","Westdeutschland","","","",""
"26","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"26","1985","AkademikerIn","Westdeutschland","","","",""
"26","1985","AkademikerIn","Ostdeutschland","","","",""
"27","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"27","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"27","1985","Hauptschule","Westdeutschland","","","",""
"27","1985","Hauptschule","Ostdeutschland","","","",""
"27","1985","Realschule","Westdeutschland","","","",""
"27","1985","Realschule","Ostdeutschland","","","",""
"27","1985","(Fach-)Abitur","Westdeutschland","","","",""
"27","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"27","1985","AkademikerIn","Westdeutschland","","","",""
"27","1985","AkademikerIn","Ostdeutschland","","","",""
"28","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"28","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"28","1985","Hauptschule","Westdeutschland","","","",""
"28","1985","Hauptschule","Ostdeutschland","","","",""
"28","1985","Realschule","Westdeutschland","","","",""
"28","1985","Realschule","Ostdeutschland","","","",""
"28","1985","(Fach-)Abitur","Westdeutschland","","","",""
"28","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"28","1985","AkademikerIn","Westdeutschland","","","",""
"28","1985","AkademikerIn","Ostdeutschland","","","",""
"30","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"30","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"30","1985","Hauptschule","Westdeutschland","1","","",""
"30","1985","Hauptschule","Ostdeutschland","","","",""
"30","1985","Realschule","Westdeutschland","","","",""
"30","1985","Realschule","Ostdeutschland","","","",""
"30","1985","(Fach-)Abitur","Westdeutschland","","","",""
"30","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"30","1985","AkademikerIn","Westdeutschland","","","",""
"30","1985","AkademikerIn","Ostdeutschland","","","",""
"31","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"31","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"31","1985","Hauptschule","Westdeutschland","","","",""
"31","1985","Hauptschule","Ostdeutschland","","","",""
"31","1985","Realschule","Westdeutschland","","","",""
"31","1985","Realschule","Ostdeutschland","","","",""
"31","1985","(Fach-)Abitur","Westdeutschland","","","",""
"31","1985","(Fach-)Abitur","Ostdeutschland","","","",""
"31","1985","AkademikerIn","Westdeutschland","","","",""
"31","1985","AkademikerIn","Ostdeutschland","","","",""
"32","1985","(noch) kein Abschluss","Westdeutschland","","","",""
"32","1985","(noch) kein Abschluss","Ostdeutschland","","","",""
"32","1985","Hauptschule","Westdeutschland","","","",""
"32","1985","Hauptschule","Ostdeutschland","","","",""
"32","1985","Realschule","Westdeutschland","","","",""
"32","1985","Realschule","Ostdeutschland","","","",""
"32","1985","(Fach-)Abitur","Westdeutschland","","","",""
