year,age_gr,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,male,,,,,,,,,,,,
1984,0-16 y.,female,,,,,,,,,,,,
1984,17-29 y.,male,1672,5.95969,5.73968,6.17970,0.00000,8.00000,9.00000,0.0,22.50000,8.0,8.00000,8.00000
1984,17-29 y.,female,1650,4.34302,4.12771,4.55834,0.00000,3.00000,9.00000,0.0,15.0,3.0,0.00000,5.00000
1984,30-45 y.,male,1929,9.17464,9.05193,9.29734,8.00000,9.00000,10.00000,5.00000,13.00000,9.0,9.00000,10.00000
1984,30-45 y.,female,1951,3.61747,3.44321,3.79173,0.00000,3.00000,8.00000,0.0,17.0,3.0,2.00000,3.00000
1984,46-65 y.,male,1771,7.34786,7.14646,7.54926,6.00000,9.00000,10.00000,0.00000,16.00000,9.0,9.00000,9.00000
1984,46-65 y.,female,1767,2.51672,2.34024,2.69320,0.00000,0.00000,5.00000,0.0,12.50000,0.0,0.00000,0.00000
1984,66 and older,male,504,0.41463,0.26542,0.56383,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1984,66 and older,female,762,0.14811,0.07756,0.21865,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,0-16 y.,male,,,,,,,,,,,,
1985,0-16 y.,female,,,,,,,,,,,,
1985,17-29 y.,male,1600,5.66307,5.43033,5.89581,0.00000,8.00000,10.00000,0.0,20.0,8.0,8.00000,8.00000
1985,17-29 y.,female,1512,4.88318,4.65360,5.11277,0.00000,6.00000,9.00000,0.0,15.0,6.0,4.00000,8.00000
1985,30-45 y.,male,1697,9.01364,8.86786,9.15941,9.00000,10.00000,10.00000,7.50000,11.50000,10.0,9.00000,10.00000
1985,30-45 y.,female,1755,3.96259,3.77142,4.15375,0.00000,4.00000,8.00000,0.0,18.0,4.0,3.00000,4.00000
1985,46-65 y.,male,1646,7.15196,6.93442,7.36949,0.00000,9.00000,10.00000,0.0,20.0,9.0,9.00000,9.00000
